0.003579075138722571	0.016264641976083627	0.0028372929797709375	0.1702463053117423	8.778837821385839E-4	0.012575678922415175	0.0016679586931695343	7.911682439850647E-4	0.0016085046380942623	0.056546720654629345	0.0012575006271540394	0.0037597032731710696	0.003396731503948159	0.02696463161775181	0.001478980660635522	0.0028702022969980673	0.007718883813158165	0.0015747176187508442	8.246617386973694E-4	3.403315995288532E-4	0.0013397012257439105	8.878607314243361E-4	0.002374401029728316	0.0018316582637433836	0.0016252837546182372	0.0040677096768425725	0.0011115658015794126	0.006820420532892106	0.0024914111334702624	0.005931374397320758	0.010141610980160589	0.00421803208384862	0.0046265246544071915	0.029897046754550995	0.0013058733148759093	0.0040897964161935915	0.5571687851243102	0.0010378231183862843	0.0013386876162815005	5.247462557285984E-4	0.0010456879150712263	0.004413565960772058	0.01059481225936358	0.009951432463270177	0.0011256033731852472	0.0017277246577779694	0.0012280738280933928	0.006864897380344273	0.0014201693429861928	0.001616144862483296	
6.298682459444916E-5	0.0070238370927608144	0.030202397599609413	0.0011094583118600818	7.770811971754639E-5	9.787173968616335E-5	0.006239422742111672	7.00322729171992E-5	1.4238088631591313E-4	4.3654270646815724E-4	0.0013804315237695493	7.897558413376731E-5	4.6846213172895844E-5	1.024258970248797E-4	1.309157414397458E-4	0.028174717608796366	0.06743900295206266	1.3939014221349739E-4	3.2682116529856995E-4	3.0125318655991863E-5	1.1858706739318391E-4	7.859125480363314E-5	0.2908388054185097	4.159580284181987E-4	3.9769026292573275E-4	1.0623955571776175E-4	9.839307906183385E-5	0.0018728475528721057	0.014180860774067822	0.0033170961511573933	0.014604213574920701	0.0011348422480153618	0.04584404795196758	0.017114388698027127	1.1559270367328307E-4	1.0819461972575433E-4	0.0013464539759061394	9.186555757156886E-5	0.018647658861415728	4.644925181572044E-5	0.32930245880641634	0.11283476778552692	0.0024607715835932454	1.1940400845235212E-4	9.963565047855655E-5	4.0675808047593024E-4	1.0870608387705919E-4	3.5383975218869474E-4	1.2570990781390117E-4	3.96881310603618E-4	
6.130623636432373E-5	4.1308578040341094E-4	0.012844085861715766	8.328045065013398E-4	8.167898457884505E-4	0.01096553519261333	0.07203574911960102	0.0015504739045051907	0.0016208921423225566	0.005118877366923226	0.0010965477239866317	0.3190206138515203	4.559628201679731E-5	3.467447124735824E-4	0.007786025420406069	0.007658835476557279	0.012029404524681932	0.025829047853779936	7.104935844410157E-5	2.9321527445877433E-5	0.03025573044855186	7.649431566335754E-5	0.00860432614416294	0.0016401181124298752	3.870792569032546E-4	0.0020798185208394716	3.4281949648041793E-4	9.351511007437113E-5	0.19686780308771973	0.031145432939293137	3.79654795567527E-4	1.1635605727188573E-4	0.032021219420991655	1.0528576463184973E-4	0.001100715309637307	5.99411217106579E-4	7.526994855123439E-5	8.941443901141376E-5	1.1533564834001391E-4	4.520991221728462E-5	5.84195437722267E-4	0.1362586894517634	0.009065510216624877	1.1621812041105366E-4	9.69772135344292E-5	0.026336333692618136	1.0580563340534398E-4	0.0020737606513636275	0.007780958486665651	0.03126775446239746	
1.1949110269089582E-4	0.004657338850657134	0.009625425628201767	6.601574482093651E-4	1.4741859067942377E-4	1.8567060925320242E-4	7.616167939152671E-4	0.012652504623431442	0.1235404857622549	0.012866279658340718	2.1116573059584763E-4	6.313479861235222E-4	0.002014970708413598	1.943102142139994E-4	2.4835775425976987E-4	0.003371128056065878	3.3314335662225835E-4	2.6443437821438334E-4	6.200061945604291E-4	5.715016701185338E-5	2.249692620469058E-4	1.490939693945912E-4	0.007140069955931291	0.0012706309490968396	2.729256940779888E-4	0.0016461197720054957	1.8665963223183564E-4	1.822689547380172E-4	0.007159718871812696	0.0852628855083894	0.011815052692797026	0.04308250516352231	2.953840107862134E-4	0.09458409389501445	2.1928871178814426E-4	2.052539479405962E-4	0.004961956702008536	6.558013086978276E-4	2.2479905172808227E-4	0.0024957425534923483	0.03195624134230679	2.5962293269436807E-4	0.038375026704272994	0.0031156685426922807	0.04304473413818482	2.90128077672485E-4	2.0622423681957659E-4	1.8973772714578387E-4	0.44709360103092605	2.7139104606840566E-4	
7.222658047994914E-5	0.001359843254347134	0.0232816116730759	1.0797471023239104E-4	8.910739347256295E-5	1.1222888482900714E-4	1.6930196751803881E-4	8.030555006726937E-5	1.6326723263977746E-4	5.005806710318879E-4	1.2763945006802837E-4	6.72677732438917E-4	5.371824675554761E-5	0.6957472013339914	7.322371716701508E-4	2.913326918984895E-4	7.834859591921512E-4	7.419547117024617E-4	8.370522331881305E-5	3.45445061947584E-5	0.0010091584345411915	9.012007870920739E-5	0.09017807575220266	1.8591788222474298E-4	4.560288277150093E-4	0.001868175042222606	0.03271137566588443	1.1017274953463659E-4	2.5288444403340514E-4	0.00205734165963526	0.11075844309193845	0.0013013161956659635	1.7854531883206156E-4	1.2404008472130846E-4	1.3254939852117982E-4	1.2406606396551633E-4	3.7973609069306036E-4	1.0534163501652461E-4	4.269386048562652E-4	5.3263053759296997E-5	3.971984043943255E-4	1.5692948027434104E-4	0.028434896321947196	1.3691979682481657E-4	1.1425154981690789E-4	1.753683619918695E-4	7.06769502364515E-4	1.1468726048355165E-4	4.352092033455225E-4	0.0016193350989621923	
0.033529370428203364	0.04705039023243472	8.673923743426637E-4	0.11253348799968353	0.15981453183062844	0.004721153696204909	5.099137316762441E-4	2.4186903028608776E-4	0.004874874026643523	6.310514135518165E-4	3.8443208456131653E-4	0.04322748983058602	1.6179180941478452E-4	0.0012303734417521838	4.5214102173512415E-4	8.774531227430423E-4	0.0847627076778075	4.814088865640491E-4	0.001128735581967967	1.040431976126064E-4	4.095617320427736E-4	2.7142901117597774E-4	0.027901324722447045	0.00494309459976551	4.968675230052152E-4	3.6691738321646184E-4	3.3981816708541406E-4	3.31824837406293E-4	0.012157806181373599	0.08947600922757527	0.01099004946004997	4.1287263368213964E-4	0.0014143806203845424	3.735913020085884E-4	3.9922015923515457E-4	0.0012502967614950614	2.670845216321727E-4	3.1727419946510495E-4	0.0012858790738844302	0.13165450288020958	3.1967855626537626E-4	0.13196673158710984	0.0014856988379642851	4.1238318468954865E-4	3.4410961060288016E-4	0.0022814392865403775	0.0012520631947857317	0.07748861671146039	0.00131078895414559	4.940736608964005E-4	
0.0017978010612051266	3.719758581518905E-4	0.007189466143783961	0.1668041233808631	1.694489399071212E-4	2.1341736998613028E-4	0.0014289177735458646	1.5271112527544622E-4	0.08554706645202802	0.0015054016114749978	2.4272250215707323E-4	1.722127502075027E-4	1.0215201692774736E-4	0.15243155028199654	2.854725308597409E-4	5.540058336201618E-4	0.0203083659384144	3.0395165804335814E-4	1.5917603246277237E-4	6.569073256664332E-5	0.0030260107022603926	1.713746885248476E-4	0.07794611840697245	9.070306580253655E-4	3.137119227757309E-4	0.0655428199325042	0.004088944794727546	0.0013164761128220588	4.808916442343975E-4	0.0028053257327266975	2.9707846788642057E-4	2.6067927923827E-4	3.3952642785794643E-4	2.358778552813018E-4	2.520593879974306E-4	2.3592725808862293E-4	0.2951758017450927	2.003203963892084E-4	2.583931974379294E-4	1.0128641007222237E-4	0.006290166545673274	0.003065843044491043	0.08949553911402126	2.603702512228391E-4	2.1726372240011448E-4	0.003654391273767216	2.3704254769483295E-4	0.00243202976766293	2.741207829029178E-4	3.1194793577004904E-4	
0.0040857559836969615	0.1263187228920524	0.01629131980013883	0.022572745446837662	0.005040679811405908	0.006348630029093632	0.026041942060515345	0.00454277192040828	0.12448917411979858	0.011852375802004603	0.007220384011063784	0.005122896217075515	0.003038765599267411	0.006644043803595888	0.00849208985198952	0.016480280268858092	0.011391161618696735	0.009041797412142553	0.00473508665049529	0.001954134086803029	0.007692367781840443	0.005097965989676111	0.01363346217146946	0.010517112879058254	0.009332140741628208	0.006891423774320653	0.00638244766456577	0.006232317349932569	0.014305317011099512	0.05052184920174722	0.025302105376541338	0.007754552969339461	0.01010005734636284	0.007016772980261143	0.04042766905534077	0.007018242589534751	0.00501636800631809	0.005959028002449464	0.024151315871128263	0.0030130159722490833	0.0060041865105312795	0.008877279787976951	0.2090167695421069	0.007745360163061681	0.006463049340134171	0.009920341370145953	0.03998095582251735	0.006487696879192101	0.008154403899032305	0.009279666564498528	
7.685715520880879E-5	0.028082837731607177	0.00433279976496909	0.0022829284115611463	7.142577272842795E-4	0.0035263303290545204	0.03022287497272671	8.545408192711427E-5	0.0017223283359776164	0.0014618300396550552	0.029559103896978425	9.636679998645634E-5	5.7162219241188686E-5	0.2627664811463561	0.017503994703555764	3.10010549715257E-4	0.0030017478899526154	4.798039998372669E-4	8.907171428651506E-5	3.675921601963777E-5	0.002003013629491966	4.056165875289056E-4	0.08945545906826552	0.0032950249092861365	4.852656481655474E-4	1.2963457160586065E-4	1.2006022208006964E-4	0.0029047048711711276	0.0746015973273281	0.0021892414980940653	0.024634020404138098	4.5558964481289384E-4	0.0819557421895063	1.3199251550038366E-4	0.14787689114869573	1.320201603202135E-4	9.43628978295557E-5	1.1209527487823304E-4	4.5431039930209045E-4	0.007799646594171012	0.00228097600189189	0.001405865508972454	0.0023832206709038075	0.003862322969445702	0.0022896076705121067	0.0039032365406124897	0.15685033177748423	7.414775651337264E-4	4.6311124059257694E-4	1.7455980638087838E-4	
0.04155638242428163	0.002280219096247022	0.0033571275166951685	0.008044401096554491	0.0010387252294670674	0.001308252543406941	0.008759293171320823	0.3029015290929603	0.001903206760732198	0.009228140554768645	0.0014878935618488993	0.007841406922088295	0.020983412258159036	0.0013691280110399472	0.0017499520521424468	0.006788936054776358	0.0023473593659933435	0.015434708419451318	9.757521111443796E-4	4.0268544197766764E-4	0.0015851545403175907	0.0010505301051773562	0.0028094268337469355	0.002167245470325537	0.0019230600625202347	0.021777323674211504	0.03524391870632312	0.0012842841663483302	0.002947874939671886	0.007018090956075436	0.001821096667197731	0.0015979689474156591	0.005474173211831271	0.0014459357461165984	0.0015451288499088243	0.001446238586266552	0.04174815222972625	0.001227967845773285	0.011762564446679965	6.208876231496755E-4	0.0012372735909157424	0.0018293275569586027	0.002357331203377585	0.0015960745997943865	0.001331830756973912	0.002044269672273122	0.0014530753327977946	0.0013369098378958574	0.3986461253665998	0.0019122467885731797	
